,date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
91,20200331,PR,239,1195.0,854.0,,,,,,,,A,3/30/2020 07:00,2020-03-30T07:00:00Z,03/30 03:00,8.0,,2020-03-30T07:00:00Z,,,,,72,65,264,2288,1434,329,1434,2,0,2f3d728831ecd2fa5d862fba9d0f311a395cad2f,0,0,0,0,0,
92,20200330,PR,174,931.0,794.0,,,,,,,,A,3/30/2020 07:00,2020-03-30T07:00:00Z,03/30 03:00,6.0,,2020-03-30T07:00:00Z,,,,,72,47,90,1899,1105,137,1105,1,0,0a4ef760e423adc35b4b32e6311c8d455775bd61,0,0,0,0,0,
93,20200329,PR,127,841.0,817.0,,,,,,,,A,3/29/2020 07:00,2020-03-29T07:00:00Z,03/29 03:00,5.0,,2020-03-29T07:00:00Z,,,,,72,27,102,1785,968,129,968,2,0,4d7d53101ea386a78db58627c66ec8334cff4e0d,0,0,0,0,0,
94,20200328,PR,100,739.0,792.0,,,,,,,,A,3/28/2020 07:00,2020-03-28T07:00:00Z,03/28 03:00,3.0,,2020-03-28T07:00:00Z,,,,,72,21,220,1631,839,241,839,0,0,77b22912e50ec8f4a962e4ed6271f412cd5f0898,0,0,0,0,0,
95,20200327,PR,79,519.0,334.0,,,,,,,,A,3/27/2020 07:00,2020-03-27T07:00:00Z,03/27 03:00,3.0,,2020-03-27T07:00:00Z,,,,,72,15,142,932,598,157,598,1,0,6a83b44019e8cc7cbf3cd149d4e0240ae7be6f4d,0,0,0,0,0,
96,20200326,PR,64,377.0,335.0,,,,,,,,A,3/26/2020 07:00,2020-03-26T07:00:00Z,03/26 03:00,2.0,,2020-03-26T07:00:00Z,,,,,72,13,60,776,441,73,441,0,0,50ee537ca54eecff839cde4f6508d38c2e14e311,0,0,0,0,0,
97,20200325,PR,51,317.0,70.0,,,,,,,,A,3/25/2020 07:00,2020-03-25T07:00:00Z,03/25 03:00,2.0,,2020-03-25T07:00:00Z,,,,,72,12,49,438,368,61,368,0,0,125b7e2a2c613c0a529c254de037f216685d4a04,0,0,0,0,0,
98,20200324,PR,39,268.0,42.0,,,,,,,,A,3/23/2020 07:00,2020-03-23T07:00:00Z,03/23 03:00,2.0,,2020-03-23T07:00:00Z,,,,,72,8,79,349,307,87,307,0,0,0a0330bec64fa4ddd1c7d3a0333755a822b17f76,0,0,0,0,0,
99,20200323,PR,31,189.0,35.0,,,,,,,,A,3/23/2020 07:00,2020-03-23T07:00:00Z,03/23 03:00,2.0,,2020-03-23T07:00:00Z,,,,,72,8,6,255,220,14,220,1,0,559b73a38ba59a79e79eb8612aa3a763be273bf3,0,0,0,0,0,
100,20200322,PR,23,183.0,69.0,,,,,,,,,3/22/2020 07:00,2020-03-22T07:00:00Z,03/22 03:00,1.0,,2020-03-22T07:00:00Z,,,,,72,2,40,275,206,42,206,1,0,f33912c6381a0c952adcead7b1ab1ff3de86a801,0,0,0,0,0,
101,20200321,PR,21,143.0,71.0,,,,,,,,,3/21/2020 13:00,2020-03-21T13:00:00Z,03/21 09:00,,,2020-03-21T13:00:00Z,,,,,72,7,29,235,164,36,164,0,0,85b5999eb10463791f59ef6ee13491a1e6900ea2,0,0,0,0,0,
102,20200320,PR,14,114.0,52.0,,,,,,,,,3/20/2020 13:00,2020-03-20T13:00:00Z,03/20 09:00,,,2020-03-20T13:00:00Z,,,,,72,9,58,180,128,67,128,0,0,d2dcef0cc95ab5e4b1b724e42b61870a641915a7,0,0,0,0,0,
103,20200319,PR,5,56.0,29.0,,,,,,,,,3/19/2020 07:50,2020-03-19T07:50:00Z,03/19 03:50,,,2020-03-19T07:50:00Z,,,,,72,0,25,90,61,25,61,0,0,5ade4710ae08c2f0b999b33fc3d13148ee47341b,0,0,0,0,0,
104,20200318,PR,5,31.0,21.0,,,,,,,,,3/17/2020 22:00,2020-03-17T22:00:00Z,03/17 18:00,,,2020-03-17T22:00:00Z,,,,,72,0,18,57,36,18,36,0,0,2e14dbacea2b5fffa97b5dabbbec975f24925a55,0,0,0,0,0,
105,20200317,PR,5,13.0,4.0,,,,,,,,,3/17/2020 15:41,2020-03-17T15:41:00Z,03/17 11:41,,,2020-03-17T15:41:00Z,,,,,72,0,4,22,18,4,18,0,0,f3c13619198d596839a0e41a156cf8a37bd47df2,0,0,0,0,0,
106,20200316,PR,5,9.0,,,,,,,,,,3/16/2020 15:44,2020-03-16T15:44:00Z,03/16 11:44,,,2020-03-16T15:44:00Z,,,,,72,0,0,14,14,0,14,0,0,faecb555014ea2475281d3c7cdd657d6cac06f29,0,0,0,0,0,
