,date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
0,20200809,ME,4042,184944,,9.0,393.0,3.0,,1.0,,3512.0,A+,8/8/2020 23:59,2020-08-08T23:59:00Z,08/08 19:59,125.0,393.0,2020-08-08T23:59:00Z,188569.0,5076.0,183277.0,3625.0,124.0,1.0,23,16,2569,188986,188986,2585,188986,0,0,9a21b82ca27bb0c8659f146d8994c682c9340657,0,0,0,0,0,
1,20200808,ME,4026,182375,,9.0,393.0,4.0,,0.0,,3504.0,A+,8/7/2020 23:59,2020-08-07T23:59:00Z,08/07 19:59,125.0,393.0,2020-08-07T23:59:00Z,,5053.0,180715.0,3609.0,124.0,1.0,23,12,2667,186401,186401,2679,186401,1,0,be8aa000f94bec6ac42f13c442a6b88330af38fc,0,0,0,0,0,
2,20200807,ME,4014,179708,,10.0,393.0,5.0,,1.0,,3479.0,A+,8/6/2020 23:59,2020-08-06T23:59:00Z,08/06 19:59,124.0,393.0,2020-08-06T23:59:00Z,,5034.0,178061.0,3599.0,123.0,1.0,23,17,2789,183722,183722,2806,183722,0,3,7e80f0147ac9e47c4ed9f04371cefb9485765b91,0,0,0,0,0,
3,20200806,ME,3997,176919,,11.0,390.0,3.0,,1.0,,3475.0,A+,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,124.0,390.0,2020-08-05T23:59:00Z,,5010.0,175279.0,3582.0,123.0,1.0,23,5,2666,180916,180916,2671,180916,0,0,9e36be325047166827470183e43d6611e020d4b9,0,0,0,0,0,
4,20200805,ME,3992,174253,,10.0,390.0,4.0,,1.0,,3456.0,A+,8/4/2020 23:59,2020-08-04T23:59:00Z,08/04 19:59,124.0,390.0,2020-08-04T23:59:00Z,,4988.0,172622.0,3568.0,123.0,1.0,23,17,2467,178245,178245,2484,178245,1,2,728d2b0eaf81f8954d589dffda631097289124d6,0,0,0,0,0,
5,20200804,ME,3975,171786,,12.0,388.0,1.0,,1.0,,3424.0,A+,8/3/2020 23:59,2020-08-03T23:59:00Z,08/03 19:59,123.0,388.0,2020-08-03T23:59:00Z,,4961.0,170162.0,3548.0,122.0,1.0,23,5,1611,175761,175761,1616,175761,-1,-1,56a6aeb8f1b685cef9e6f325cd17f07b8817e0fa,0,0,0,0,0,
6,20200803,ME,3970,170175,,12.0,389.0,3.0,,1.0,,3396.0,A+,8/2/2020 23:59,2020-08-02T23:59:00Z,08/02 19:59,124.0,389.0,2020-08-02T23:59:00Z,,4944.0,168562.0,3541.0,122.0,2.0,23,12,2059,174145,174145,2071,174145,1,1,89ded09a23b429cc76527586d068943889bdb142,0,0,0,0,0,
7,20200802,ME,3958,168116,,12.0,388.0,4.0,,1.0,,3387.0,A+,8/1/2020 23:59,2020-08-01T23:59:00Z,08/01 19:59,123.0,388.0,2020-08-01T23:59:00Z,,4932.0,166510.0,3535.0,122.0,1.0,23,21,2307,172074,172074,2328,172074,0,0,ef5bc596c7bb5a286e786ea99efce1457222af77,0,0,0,0,0,
8,20200801,ME,3937,165809,,10.0,388.0,5.0,,1.0,,3377.0,A+,7/31/2020 23:59,2020-07-31T23:59:00Z,07/31 19:59,123.0,388.0,2020-07-31T23:59:00Z,,4905.0,164215.0,3516.0,122.0,1.0,23,25,2554,169746,169746,2579,169746,0,0,04b4fdad633d358d1548cb92510be0e9067d98a2,0,0,0,0,0,
9,20200731,ME,3912,163255,,12.0,388.0,7.0,,2.0,,3361.0,A+,7/30/2020 23:59,2020-07-30T23:59:00Z,07/30 19:59,123.0,388.0,2020-07-30T23:59:00Z,,4880.0,161670.0,3499.0,122.0,1.0,23,24,2336,167167,167167,2360,167167,1,2,23aeff76dd33f59a332e739bb7712436f8454588,0,0,0,0,0,
10,20200730,ME,3888,160919,,11.0,386.0,8.0,,3.0,,3345.0,A+,7/29/2020 23:59,2020-07-29T23:59:00Z,07/29 19:59,122.0,386.0,2020-07-29T23:59:00Z,,4846.0,159348.0,3477.0,121.0,1.0,23,22,2708,164807,164807,2730,164807,1,1,ba25c1bbfd1c73ed26ced57ef8dd4fccf5d143bf,0,0,0,0,0,
11,20200729,ME,3866,158211,,11.0,385.0,8.0,,5.0,,3336.0,A+,7/28/2020 23:59,2020-07-28T23:59:00Z,07/28 19:59,121.0,385.0,2020-07-28T23:59:00Z,,4819.0,156649.0,3457.0,120.0,1.0,23,28,2949,162077,162077,2977,162077,0,1,6a52b844751f3705a7cf4a0b3a645bc243ceffd3,0,0,0,0,0,
12,20200728,ME,3838,155262,,12.0,384.0,7.0,,2.0,,3319.0,A+,7/27/2020 23:59,2020-07-27T23:59:00Z,07/27 19:59,121.0,384.0,2020-07-27T23:59:00Z,,4786.0,153711.0,3433.0,120.0,1.0,23,6,1653,159100,159100,1659,159100,2,1,27938a39a81a30497d115d82478c2bc67e2a58cd,0,0,0,0,0,
13,20200727,ME,3832,153609,,13.0,383.0,8.0,,3.0,,3292.0,A+,7/26/2020 23:59,2020-07-26T23:59:00Z,07/26 19:59,119.0,383.0,2020-07-26T23:59:00Z,,4766.0,152067.0,3422.0,118.0,1.0,23,18,2105,157441,157441,2123,157441,0,2,b72ce3b56cb372b48e19cad581df0aba1988ca50,0,0,0,0,0,
14,20200726,ME,3814,151504,,14.0,381.0,10.0,,3.0,,3284.0,A+,7/25/2020 23:59,2020-07-25T23:59:00Z,07/25 19:59,119.0,381.0,2020-07-25T23:59:00Z,,4744.0,149972.0,3408.0,118.0,1.0,23,24,1921,155318,155318,1945,155318,0,2,7915dcdbb661f8fed90179475c8858024d318ff7,0,0,0,0,0,
15,20200725,ME,3790,149583,,11.0,379.0,8.0,,2.0,,3281.0,A+,7/24/2020 23:59,2020-07-24T23:59:00Z,07/24 19:59,119.0,379.0,2020-07-24T23:59:00Z,,4715.0,148061.0,3387.0,118.0,1.0,23,33,2720,153373,153373,2753,153373,1,1,1151f3575b1581bd05415179068812e8e6520952,0,0,0,0,0,
16,20200724,ME,3757,146863,,12.0,378.0,9.0,,3.0,,3259.0,A+,7/23/2020 23:59,2020-07-23T23:59:00Z,07/23 19:59,118.0,378.0,2020-07-23T23:59:00Z,,4678.0,145352.0,3357.0,117.0,1.0,23,20,2925,150620,150620,2945,150620,0,0,1ca9480a2b253c97177b5868919bfcd4ccb62d8f,0,0,0,0,0,
17,20200723,ME,3737,143938,,12.0,378.0,8.0,,3.0,,3239.0,A+,7/22/2020 23:59,2020-07-22T23:59:00Z,07/22 19:59,118.0,378.0,2020-07-22T23:59:00Z,,4648.0,142434.0,3334.0,117.0,1.0,23,14,2643,147675,147675,2657,147675,0,1,a328ca3ab57188a51cd4c735c024a0cb908dbcda,0,0,0,0,0,
18,20200722,ME,3723,141295,,10.0,377.0,8.0,,4.0,,3216.0,A+,7/21/2020 23:59,2020-07-21T23:59:00Z,07/21 19:59,118.0,377.0,2020-07-21T23:59:00Z,,4619.0,139810.0,3321.0,117.0,1.0,23,0,2775,145018,145018,2775,145018,0,0,297bc99b54ebf8dc8819538b8bb613d708e684e6,0,0,0,0,0,
19,20200721,ME,3723,138520,,12.0,377.0,8.0,,4.0,,3191.0,A+,7/20/2020 23:59,2020-07-20T23:59:00Z,07/20 19:59,118.0,377.0,2020-07-20T23:59:00Z,,4586.0,137047.0,3300.0,117.0,1.0,23,12,3009,142243,142243,3021,142243,1,2,7557faa69d8a521e03063352423e11ff98c519ed,0,0,0,0,0,
