,date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
93,20200324,IN,365,2566.0,,,1.0,,,,,,B,3/24/2020 11:00,2020-03-24T11:00:00Z,03/24 07:00,12.0,1.0,2020-03-24T11:00:00Z,,,,,18,106,865,2931,2931,971,2931,5,0,8221adcbb02a29de1d99555bd05eb6100cf96bca,0,0,0,0,0,
94,20200323,IN,259,1701.0,,,1.0,,,,,,B,3/23/2020 11:00,2020-03-23T11:00:00Z,03/23 07:00,7.0,1.0,2020-03-23T11:00:00Z,,,,,18,58,408,1960,1960,466,1960,1,0,29fbdbd4e9f996c855fac4ab9dd2d03ecf8eef6f,0,0,0,0,0,
95,20200322,IN,201,1293.0,,,1.0,,,,,,,3/13/2020 00:59,2020-03-13T00:59:00Z,03/12 20:59,6.0,1.0,2020-03-13T00:59:00Z,,,,,18,75,586,1494,1494,661,1494,2,0,61f23bb59fe62bd1e4ae440c67fad0eb67b224a2,0,0,0,0,0,
96,20200321,IN,126,707.0,,,1.0,,,,,,,3/21/2020 00:59,2020-03-21T00:59:00Z,03/20 20:59,4.0,1.0,2020-03-21T00:59:00Z,,,,,18,47,232,833,833,279,833,2,1,16aa371021e7549614d8b4cda335b1b536cac35c,0,0,0,0,0,
97,20200320,IN,79,475.0,,,,,,,,,,3/20/2020 00:59,2020-03-20T00:59:00Z,03/19 20:59,2.0,,2020-03-20T00:59:00Z,,,,,18,23,151,554,554,174,554,0,0,aad604d83ebdce5665026fad7e9834ce01782a52,0,0,0,0,0,
98,20200319,IN,56,324.0,,,,,,,,,,3/19/2020 00:59,2020-03-19T00:59:00Z,03/18 20:59,2.0,,2020-03-19T00:59:00Z,,,,,18,17,170,380,380,187,380,0,0,f5083ae351a0aa3af1026458c8e6692e53f8148c,0,0,0,0,0,
99,20200318,IN,39,154.0,,,,,,,,,,3/17/2020 23:59,2020-03-17T23:59:00Z,03/17 19:59,2.0,,2020-03-17T23:59:00Z,,,,,18,9,25,193,193,34,193,0,0,5436e45057528d148e4957d0f050a5138e4a5b30,0,0,0,0,0,
100,20200317,IN,30,129.0,,,,,,,,,,3/16/2020 23:59,2020-03-16T23:59:00Z,03/16 19:59,2.0,,2020-03-16T23:59:00Z,,,,,18,6,14,159,159,20,159,1,0,77acede138fea72c01b28e1502681defec0d0e53,0,0,0,0,0,
101,20200316,IN,24,115.0,,,,,,,,,,3/16/2020 15:44,2020-03-16T15:44:00Z,03/16 11:44,1.0,,2020-03-16T15:44:00Z,,,,,18,5,13,139,139,18,139,1,0,4fbc35f480b5b741f8bfba0f7e3e6dd8b1303832,0,0,0,0,0,
102,20200315,IN,19,102.0,,,,,,,,,,3/15/2020 00:59,2020-03-15T00:59:00Z,03/14 20:59,0.0,,2020-03-15T00:59:00Z,,,,,18,4,28,121,121,32,121,0,0,f84e00fbf6ff70af5b9a479b0c711925af879fda,0,0,0,0,0,
103,20200314,IN,15,74.0,,,,,,,,,,3/13/2020 23:59,2020-03-13T23:59:00Z,03/13 19:59,0.0,,2020-03-13T23:59:00Z,,,,,18,3,13,89,89,16,89,0,0,4f3c2442ebe366605eae1eede833de10f8af8941,0,0,0,0,0,
104,20200313,IN,12,61.0,,,,,,,,,,3/12/2020 23:59,2020-03-12T23:59:00Z,03/12 19:59,,,2020-03-12T23:59:00Z,,,,,18,0,9,73,73,9,73,0,0,85c1c261fbb5d915ace70fd0bf6a52786e365198,0,0,0,0,0,
105,20200312,IN,12,52.0,,,,,,,,,,3/11/2020 11:59,2020-03-11T11:59:00Z,03/11 07:59,,,2020-03-11T11:59:00Z,,,,,18,2,19,64,64,21,64,0,0,009073c4889498934e6f5fac0d9ba44d1a51cba8,0,0,0,0,0,
106,20200311,IN,10,33.0,,,,,,,,,,,,,,,,,,,,18,4,3,43,43,7,43,0,0,9c3756a5989e22a9921244d94d9abfa2f6235f12,0,0,0,0,0,
107,20200310,IN,6,30.0,,,,,,,,,,,,,,,,,,,,18,4,30,36,36,34,36,0,0,e95190ac1472b6416596df1f722be2db1c1e4def,0,0,0,0,0,
108,20200309,IN,2,,,,,,,,,,,,,,,,,,,,,18,0,0,2,2,0,2,0,0,8be3c7a8c32ef125b48758c8724184da84c91bca,0,0,0,0,0,
109,20200308,IN,2,,,,,,,,,,,,,,,,,,,,,18,1,0,2,2,1,2,0,0,e0220f31979b7643958b7a194ac26561a0686c23,0,0,0,0,0,
110,20200307,IN,1,,,,,,,,,,,,,,,,,,,,,18,0,0,1,1,0,1,0,0,be09354b6aacbb66238590af3b0367551fcbd714,0,0,0,0,0,
111,20200306,IN,1,,,,,,,,,,,,,,,,,,,,,18,0,0,1,1,0,1,0,0,1a98a6fd81867098d6922bd7f792f7bc0ae61c06,0,0,0,0,0,
