,date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
101,20200316,AR,22,132,14.0,,,,,,,,,3/16/2020 15:08,2020-03-16T15:08:00Z,03/16 11:08,,,2020-03-16T15:08:00Z,,,,,5,6,29,168,154,35,154,0,0,298def9a0e32038eea483af891adf55f332b49c6,0,0,0,0,0,
102,20200315,AR,16,103,30.0,,,,,,,,,3/15/2020 00:00,2020-03-15T00:00:00Z,03/14 20:00,,,2020-03-15T00:00:00Z,,,,,5,4,38,149,119,42,119,0,0,031e72bb3ab1382e41bd93a037393957950f1a69,0,0,0,0,0,
103,20200314,AR,12,65,26.0,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,2020-03-13T00:00:00Z,,,,,5,3,35,103,77,38,77,0,0,8422d7ffca449b91ca4cc29273f5379c11ba5370,0,0,0,0,0,
104,20200313,AR,9,30,22.0,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,2020-03-13T00:00:00Z,,,,,5,3,6,61,39,9,39,0,0,44bdfcfc995855092b5227093aa739d2d64914af,0,0,0,0,0,
105,20200312,AR,6,24,20.0,,,,,,,,,3/11/2020 00:00,2020-03-11T00:00:00Z,03/10 20:00,,,2020-03-11T00:00:00Z,,,,,5,6,12,50,30,18,30,0,0,14652c17e5a167c07a61703b7672276d1e139254,0,0,0,0,0,
106,20200311,AR,0,12,14.0,,,,,,,,,,,,,,,,,,,5,0,0,26,12,0,12,0,0,b67b3fd64e4bdf6dfbec6a7436d0c380bbcbffe8,0,0,0,0,0,
107,20200310,AR,0,12,3.0,,,,,,,,,,,,,,,,,,,5,0,0,15,12,0,12,0,0,451de0db522304ed40a5bc78f50cc94e6ff7aef4,0,0,0,0,0,
108,20200309,AR,0,12,0.0,,,,,,,,,,,,,,,,,,,5,0,6,12,12,6,12,0,0,ed04a2eec068d12421fe6879c2c1b20625a2d26b,0,0,0,0,0,
109,20200308,AR,0,6,0.0,,,,,,,,,,,,,,,,,,,5,0,0,6,6,0,6,0,0,a67a25b81393381b21e5080d9a8701490b4601fd,0,0,0,0,0,
110,20200307,AR,0,6,0.0,,,,,,,,,,,,,,,,,,,5,0,0,6,6,0,6,0,0,9181b6464c3f3bee4feae43e45b1067db76728be,0,0,0,0,0,
111,20200306,AR,0,6,0.0,,,,,,,,,,,,,,,,,,,5,0,0,6,6,0,6,0,0,741b348b9477634e30f07e79c556a4035484734f,0,0,0,0,0,
